key,address
GrenadeFive0a,0xde9cc4
GrenadeFive0b,0xde9cc8
GrenadeFive0c,0xde9ccc
GrenadeFour0,0xdeee40
GrenadeOne0,0xde7bc0
GrenadeThree0,0xdee140
GrenadeTwo0,0xdead40
GunWobble.MaxAmp,0xde8500
GunWobble.Period,0xdee9d4
GunWobble.Speed,0xde8014
HST.FadeDelay,0xde90b8
HST.FaderColor,0xde8a08
HST.FlagScale,0xdeb1d4
HST.IntroAnimName,0xdee870
HST.OutroAnimName,0xde835c
HST.ReadyTextColor,0xde9a4c
HST.ReadyTextScale,0xdec358
HST.ShadowColor,0xdea810
HST.TeamNameColor,0xdec498
HST.TeamNameMaxScale,0xdec85c
HST.TeamNameMaxWidth,0xde9b60
HST.TextAnimNames,0xdeed8c
HST.TimeTextColor,0xde8f18
HST.TimeTextScale,0xdeb048
HST.WormNameMaxScale,0xde7c98
HST.WormNameMaxWidth,0xde84a0
HST.WormNumberScale,0xdee9d8
HUD.3DText.BackEndWidth,0xdeae64
HUD.3DText.CountdownSpeed,0xde82d0
HUD.3DText.MaxScalingDist,0xde8850
HUD.3DText.MinScalingDist,0xdea0b0
HUD.3DText.Scale,0xdeba70
HUD.3DText.TextToBackRatio,0xdec4bc
HUD.ActWormInfo.BackScale,0xde82a8
HUD.ActWormInfo.Pos,0xde7ad8
HUD.ActWormInfo.WeapOffset,0xdea8e0
HUD.ActWormInfo.WeapScale,0xded69c
HUD.AngleMeter.ArrowOffset,0xdecae0
HUD.AngleMeter.Invert,0xdea718
HUD.AngleMeter.OffScreenX,0xded274
HUD.AngleMeter.OnScreenX,0xde9de0
HUD.AngleMeter.RotXOffset,0xded698
HUD.AngleMeter.ScaleArrowX,0xde8aec
HUD.AngleMeter.ScreenY,0xdebda4
HUD.AngleMeter.SlideTime,0xde9714
HUD.Armour.Position,0xdedb38
HUD.Clock.ColourGameTime,0xdec480
HUD.Clock.ColourTurnEnd,0xdebf90
HUD.Clock.DisplayRoundTime,0xdeba94
HUD.Clock.DisplayTenths,0xde96b4
HUD.Clock.Orientation,0xdeba38
HUD.Clock.Position,0xde9afc
HUD.Clock.Scale,0xde7560
HUD.Comment.AnimNames,0xde824c
HUD.Comment.Fontsize,0xdeb114
HUD.Comment.PixelWidth,0xded324
HUD.Comment.Position,0xdec2b8
HUD.Comment.ShadowColor,0xded7e0
HUD.Comment.TextColor,0xde88cc
HUD.Counter.Active,0xdecc94
HUD.Counter.BackScale,0xdedd34
HUD.Counter.Intro,0xdedb7c
HUD.Counter.Outro,0xded27c
HUD.Counter.Percent,0xdee0e8
HUD.Counter.Position,0xdec2bc
HUD.Counter.ShadowColor,0xde7688
HUD.Counter.Team00,0xdeb7c0
HUD.Counter.Team01,0xdeb7c4
HUD.Counter.Team02,0xdeb7c8
HUD.Counter.Team03,0xdeb7e8
HUD.Counter.TextColor,0xde8948
HUD.Counter.TextScale,0xdea858
HUD.Counter.Value,0xde7d20
HUD.Energy.BarHeight,0xdeac54
HUD.Energy.BarSpacing,0xded76c
HUD.Energy.BarXOffset,0xdeeca4
HUD.Energy.DecreaseRate,0xdeee9c
HUD.Energy.FlagBackXScale,0xdeb198
HUD.Energy.FlagBackYScale,0xde96ac
HUD.Energy.FlagXScale,0xdedbd8
HUD.Energy.FlagYScale,0xdec0e4
HUD.Energy.InActiveTimer,0xdeb388
HUD.Energy.MaxLength,0xdea1a0
HUD.Energy.OffScreen,0xdebb88
HUD.Energy.OnScreen,0xdec43c
HUD.Energy.ScrollSpeed,0xdec660
HUD.Energy.TextScale,0xde94ac
HUD.Energy.TextXOffset,0xde8be0
HUD.Energy.Visible.Team00,0xdee9c0
HUD.Energy.Visible.Team01,0xdee9c4
HUD.Energy.Visible.Team02,0xdee9cc
HUD.Energy.Visible.Team03,0xdee9e8
HUD.HPreview.BarScale,0xded894
HUD.HPreview.IconPosition,0xde77b8
HUD.HPreview.IconScale,0xdeb514
HUD.HPreview.Position,0xdea23c
HUD.HPreview.TextPosition,0xde90bc
HUD.HPreview.TextScale,0xde9314
HUD.HealthName.AnimNames,0xdec44c
HUD.HealthName.HealthOffset,0xdeb2e8
HUD.HealthName.NameOffset,0xdec47c
HUD.MeleeBar.BlendSpeed,0xde9d50
HUD.MeleeBar.Intro,0xde77fc
HUD.MeleeBar.MaxSwingAngle,0xde99e8
HUD.MeleeBar.Outro,0xdebc2c
HUD.MeleeBar.Position,0xdeb8f8
HUD.MeleeBar.Radius,0xdecc0c
HUD.Powerbar.BackScale,0xde9158
HUD.Powerbar.FadeTime,0xdea354
HUD.Powerbar.MaxAlpha,0xdeb5c4
HUD.Powerbar.NormAlpha,0xdeeb84
HUD.Powerbar.Position,0xdeb838
HUD.Powerbar.Scale,0xde811c
HUD.Scanner.CrateScale,0xdea418
HUD.Scanner.DistScale,0xdeaad4
HUD.Scanner.DotScale,0xdeecd4
HUD.Scanner.FlashRate,0xde9784
HUD.Scanner.MarksScale,0xdedaec
HUD.Scanner.OffscreenPos,0xde8c90
HUD.Scanner.Position,0xde77bc
HUD.Scanner.Radius,0xdec94c
HUD.Scanner.Scale,0xde9918
HUD.Scanner.ScrollSpeed,0xdeddd0
HUD.Wind.ArrowOffset,0xde88d4
HUD.Wind.ArrowOrien,0xde8b78
HUD.Wind.BackScale,0xdee9e0
HUD.Wind.OffScreenPos,0xdeabcc
HUD.Wind.OnScreenPos,0xdeac4c
HUD.Wind.Scale,0xdec6dc
HUD.Wind.ScrollSpeed,0xded4a0
HUD.Wind.SpeedScale,0xdecf14
HUD.Wind.TextOffset,0xdecaac
Heightmap.BaseTexture,0xded418
Heightmap.SecondTexture,0xdecab4
HelpText.kUtilityBubbleTrouble0,0xdedfc0
HelpText.kUtilityChangeWorm0,0xdeccc0
HelpText.kUtilityGirder0,0xdebc28
HelpText.kUtilityJetpack0,0xde75c0
HelpText.kUtilityNinjaRope0,0xdef088
HelpText.kUtilityNinjaRope0C,0xdea7f8
HelpText.kUtilityParachute0,0xdec744
HelpText.kUtilityRedbull0,0xde8e00
HelpText.kUtilitySkipGo0,0xde8340
HelpText.kUtilitySurrender0,0xde9440
HelpText.kWeaponAirstrike0,0xdec0c0
HelpText.kWeaponAlienAbduction0,0xdec280
HelpText.kWeaponBananaBomb0,0xde8cb0
HelpText.kWeaponBaseballBat0,0xded700
HelpText.kWeaponBazooka0,0xde8e80
HelpText.kWeaponClusterGrenade0,0xdea440
HelpText.kWeaponConcreteDonkey0,0xdea040
HelpText.kWeaponDynamite0,0xde8a00
HelpText.kWeaponFatkins0,0xdeec00
HelpText.kWeaponFirePunch0,0xde8c40
HelpText.kWeaponFlood0,0xde9f00
HelpText.kWeaponGasCanister0,0xdeeb80
HelpText.kWeaponGrenade0,0xdedd00
HelpText.kWeaponHolyHandGrenade0,0xde98c0
HelpText.kWeaponHomingMissile0,0xded040
HelpText.kWeaponLandmine0,0xdef000
HelpText.kWeaponNoMoreNails0,0xdea2c4
HelpText.kWeaponOldWoman0,0xdea4f8
HelpText.kWeaponPoisonArrow0,0xdeb340
HelpText.kWeaponProd0,0xde8204
HelpText.kWeaponScouser0,0xde7c80
HelpText.kWeaponSecretWeapon0,0xdebd44
HelpText.kWeaponSentryGun0,0xdeb300
HelpText.kWeaponSheep0,0xdeb700
HelpText.kWeaponShotgun0,0xdead80
HelpText.kWeaponSniperRifle0,0xdea840
HelpText.kWeaponStarburst0,0xdeb268
HelpText.kWeaponSuperAirstrike0,0xdef040
HelpText.kWeaponSuperSheep0,0xde8a28
HelpTextPS2.kUtilityGirder0,0xde8a30
HomingMissileChaseCamera,0xde9b44
HomingMissileFlyCamera,0xdecf04
HotSeatTime,0xde7e58
HotSeatTimeRemaining,0xdea65c
HumanTeam,0xdee8b4
Idle0a,0xde8044
Idle0b,0xde8048
Idle0c,0xde804c
Idle0d,0xde8058
Idle100a,0xdec504
Idle100b,0xdec50c
Idle10a,0xdeca4c
Idle10b,0xdeca68
Idle10c,0xdeca6c
Idle10d,0xdeca70
Idle10e,0xdeca74
Idle15a,0xdecd88
Idle15b,0xdecd98
Idle200a,0xde8804
Idle20a,0xdece44
Idle20b,0xdece58
Idle20c,0xdece5c
Idle20d,0xdece60
Idle20e,0xdece64
Idle20f,0xdece68
Idle20g,0xdece6c
Idle20h,0xdece70
Idle50a,0xdeda44
Idle50b,0xdeda50
Idle50c,0xdeda64
Idle50d,0xdeda68
Idle50e,0xdeda6c
Idle50f,0xdeda70
In Game Menu,0xde8f14
InputMapping,0xdeb81c
Intro,0xde9904
InvHuman,0xdecdc4
Inventory.Alliance.Default,0xde8110
Inventory.Alliance00,0xdeb680
Inventory.Alliance01,0xdeb684
Inventory.Alliance02,0xdeb688
Inventory.Alliance03,0xdeb68c
Inventory.Alliance04,0xdeb690
Inventory.Stockpile00,0xdee600
Inventory.Stockpile01,0xdee604
Inventory.Stockpile02,0xdee608
Inventory.Stockpile03,0xdee60c
Inventory.Team.Default,0xded210
Inventory.Team00,0xdeca80
Inventory.Team01,0xdeca84
Inventory.Team02,0xdeca88
Inventory.Team03,0xdeca8c
Inventory.Team04,0xdeca90
Inventory.Team05,0xdeca94
Inventory.WeaponDelays.Default,0xdee2d0
Inventory.Worm.Default,0xded710
Inventory.Worm00,0xdea480
Inventory.Worm01,0xdea484
Inventory.Worm02,0xdea488
Inventory.Worm03,0xdea48c
Inventory.Worm04,0xdea490
Inventory.Worm05,0xdea494
Inventory.Worm06,0xdea498
Inventory.Worm07,0xdea49c
Inventory.Worm08,0xdea4a0
Inventory.Worm09,0xdea4a4
Inventory.Worm10,0xdea4c0
Inventory.Worm11,0xdea4c4
Inventory.Worm12,0xdea4c8
Inventory.Worm13,0xdea4cc
Inventory.Worm14,0xdea4d0
Inventory.Worm15,0xdea4d4
Inventory.Worm16,0xdea4d8
Inventory.Worm17,0xdea4dc
Inventory0.WeaponDelays,0xdeb58c
Inventory1.WeaponDelays,0xde784c
Inventory2.WeaponDelays,0xdeb60c
Inventory3.WeaponDelays,0xde76cc
ItemReact10a,0xdeb144
ItemReact10b,0xdeb14c
ItemReact10c,0xdeb154
ItemReact10d,0xdeb158
ItemReact10e,0xdeb15c
ItemReact10f,0xdeb160
ItemReact10g,0xdeb164
Jetpack.AnimSmoothFB,0xde8748
Jetpack.AnimSmoothLR,0xde8d08
Jetpack.Fuel,0xde78f0
Jetpack.FwdThrustRotation,0xde9d78
Jetpack.InitFuel,0xdead70
Jetpack.MaxAltitude,0xdeb554
Jetpack.MaxGfxXOrient,0xdea4b0
Jetpack.OverCeilingThrustMod,0xde7f10
Jetpack.SuperThrustAccel,0xdee470
Jetpack.SuperThrustMax,0xdeb860
Jetpack.SuperThrustMod,0xdebd90
Jetpack.SuperThrustReduct,0xde8bd0
Jetpack.SuperThrustShutOff,0xdea0d8
Jetpack.ThrustScale,0xdee554
Jetpack.TurnRotationSpeed,0xded758
Jetpack.XZWindResNoThrust,0xdea890
Jetpack.XZWindResThrust,0xde7a90
KEY.PS2.CIRCLE,0xde94dc
KEY.PS2.CROSS,0xde9960
KEY.PS2.DOWN,0xdeb578
KEY.PS2.DPAD,0xdeb1d8
KEY.PS2.LEFT,0xdea560
KEY.PS2.LEFT.JOY,0xdee8e4
KEY.PS2.LEFT.SHOULDER.1,0xde8cb4
KEY.PS2.LEFT.SHOULDER.2,0xde8cb8
KEY.PS2.RIGHT,0xde7998
KEY.PS2.RIGHT.JOY,0xde8564
KEY.PS2.RIGHT.SHOULDER.1,0xde81b8
KEY.PS2.RIGHT.SHOULDER.2,0xde81bc
KEY.PS2.SQUARE,0xdee658
KEY.PS2.TRIANGLE,0xde871c
KEY.PS2.UP,0xdec544
KEY.XBOX.A,0xdebe68
KEY.XBOX.B,0xdebe6c
KEY.XBOX.BLACK,0xdec8f0
KEY.XBOX.DOWN,0xdedefc
KEY.XBOX.DPAD,0xdedb58
KEY.XBOX.LEFT,0xde9ed8
KEY.XBOX.LEFT.JOY,0xdec4a8
KEY.XBOX.LEFT.SHOULDER,0xdeeb98
KEY.XBOX.RIGHT,0xdeee88
KEY.XBOX.RIGHT.JOY,0xde9224
KEY.XBOX.RIGHT.SHOULDER,0xde9ac8
KEY.XBOX.UP,0xde8900
KEY.XBOX.WHITE,0xde8cbc
KEY.XBOX.X,0xdebea4
KEY.XBOX.Y,0xdebea8
LF.ARABIAN.DAYSky,0xdea424
LF.ARABIAN.EVENINGSky,0xded2e4
LF.ARABIAN.NIGHTSky,0xde99e4
LF.BUILDING.DAYSky,0xdec0a4
LF.BUILDING.EVENINGSky,0xdee2e8
LF.BUILDING.NIGHTSky,0xdee4e4
LF.CAMELOT.DAYSky,0xde9ee4
LF.CAMELOT.EVENINGSky,0xde9668
LF.CAMELOT.NIGHTSky,0xde9ae4
LF.FRONTEND.Sky,0xde95a4
LF.PREHISTORIC.DAYSky,0xdee624
LF.PREHISTORIC.EVENINGSky,0xdedb64
LF.PREHISTORIC.NIGHTSky,0xdee964
LF.WILDWEST.DAYSky,0xdee0a8
LF.WILDWEST.EVENINGSky,0xde90a4
LF.WILDWEST.NIGHTSky,0xde8d24
Land.Center,0xde8f88
Land.Changed,0xde8114
Land.DebugCount1,0xde80c4
Land.DebugCount2,0xde80c8
Land.File,0xdebc58
Land.Finished,0xdea558
Land.FringeLength,0xdeb5e0
Land.HighResCollision,0xdeabf8
Land.IgnoreInitialCollision,0xdec5f8
Land.ImpactNorm,0xdecd74
Land.ImpactPos,0xdee7cc
Land.ImpactTime,0xdea214
Land.ImpactTimeScale,0xdec6d4
Land.Indestructable,0xde83d4
Land.InitialMaxHeight,0xde7f90
Land.LandRemaining,0xde831c
Land.LightGradientResource,0xdeba98
Land.LocalImpactPos,0xdede4c
Land.Materials,0xdef010
Land.MaxBounds,0xdea80c
Land.MaxHeight,0xde8610
Land.MaxImpactTime,0xde8754
Land.MaxParabolaRange,0xde7bd4
Land.MinBounds,0xde9e10
Land.OverrideScale,0xdeb558
Land.ParabolaPlaneNormal,0xde93f0
Land.Parabola_A,0xdee384
Land.Parabola_I,0xdee3a4
Land.Parabola_V,0xdee3d8
Land.Permanent,0xded194
Land.ProjectileRadius,0xded8cc
Land.Radius,0xde798c
Land.SkyBoxResource,0xded1e4
Land.Theme,0xdeac94
Land.TimeOfDay,0xdede64
Land.UniqueID,0xdea850
Land.VoxelContents,0xded78c
Land.VoxelImpactPos,0xded7cc
Land.WaterDetailResource,0xdedcd8
Land.WaterOffsetResource,0xdef19c
Land.WaterResource,0xdeee7c
Lang.AITeam,0xde8634
Lang.Campaign,0xde923c
Lang.Challenge,0xdea8e8
Lang.ClickHere,0xde87e4
Lang.Continue,0xde8758
Lang.ControllerScreen,0xdec778
Lang.DrawRound,0xdea96c
Lang.DrawText,0xdeb418
Lang.EndGame,0xded53c
Lang.ForceSuddenDeath,0xdee5e4
Lang.GameSettings,0xdeba14
Lang.LANHost,0xde9910
Lang.LANLobby,0xdea7fc
Lang.LANRemote,0xdeb754
Lang.LandFile,0xdebd14
Lang.LandSelect,0xdee650
Lang.Load,0xde94a4
Lang.LogOn,0xdef038
Lang.MainMenu,0xdebd9c
Lang.MatFile,0xdee81c
Lang.Mission.Failure,0xdeecec
Lang.Mission.Success,0xdedea8
Lang.MultiplayerMenu,0xde8b9c
Lang.Options,0xdee170
Lang.Password,0xdec3a0
Lang.QuickCPU,0xde99dc
Lang.QuickHuman,0xdeb8fc
Lang.Quit,0xdee4d0
Lang.SPMenu,0xdee6a4
Lang.SVOptions,0xde9bcc
Lang.Save,0xdea3d8
Lang.Scheme,0xde7934
Lang.SelectConnection,0xdede7c
Lang.ServerIP,0xdeee8c
Lang.Team,0xdee5b4
Lang.TeamMembers,0xded38c
Lang.Theme,0xdee598
Lang.Time,0xde7ba8
Lang.Tutorial,0xde8830
Lang.Username,0xded958
Lang.WeaponOptions,0xdea7a8
Lang.WinText,0xdecef4
Lang.Worm,0xdec4f4
Lang.WormnetChannels,0xde8414
Lang.WormnetHost,0xde9564
Lang.WormnetLobby,0xdedca4
Lang.WormnetRemote,0xdea520
Lang.WormnetServers,0xde930c
Lang.Wormpot,0xde9710
LastActiveTeamIndex,0xde88e0
LastActiveWormIndex,0xdef020
LevelDetailsName,0xded2e0
Lock.AllwaysLocked,0xded714
Lock.Award.0,0xde9880
Lock.Award.1,0xde9884
Lock.Award.10,0xdeef00
Lock.Award.11,0xdeef04
Lock.Award.12,0xdeef08
Lock.Award.13,0xdeef0c
Lock.Award.14,0xdeef10
Lock.Award.2,0xde9888
Lock.Award.3,0xde988c
Lock.Award.4,0xde9890
Lock.Award.5,0xde9894
Lock.Award.6,0xde9898
Lock.Award.7,0xde989c
Lock.Award.8,0xde98a0
Lock.Award.9,0xde98a4
Lock.Award.All,0xde87f0
Lock.Challenge.Accuracy,0xdedf24
Lock.Challenge.All,0xded1f0
Lock.Challenge.CrateCollect,0xded450
Lock.Challenge.Icarus,0xde910c
Lock.Challenge.JetPack,0xdebf6c
Lock.Challenge.Navigation,0xdec938
Lock.Challenge.SSheep,0xdebe00
Lock.Challenge.Shotgun,0xde98fc
Lock.Challenge.SniperRifle,0xded8d8
Lock.Custom.All,0xde7c30
Lock.Deathmatch.1,0xdea7c4
Lock.Deathmatch.10,0xde8200
Lock.Deathmatch.2,0xdea7c8
Lock.Deathmatch.3,0xdea7cc
Lock.Deathmatch.4,0xdea7d4
Lock.Deathmatch.5,0xdea7d8
Lock.Deathmatch.6,0xdea7dc
Lock.Deathmatch.7,0xdea7e0
Lock.Deathmatch.8,0xdea7e4
Lock.Deathmatch.9,0xdea7e8
Lock.Deathmatch.All,0xde9830
Lock.EasterEgg.0,0xdedf40
Lock.EasterEgg.1,0xdedf44
Lock.EasterEgg.2,0xdedf48
Lock.EasterEgg.3,0xdedf4c
Lock.EasterEgg.4,0xdedf54
Lock.Face.3D,0xde8510
Lock.Face.All,0xdecdb0
Lock.Face.Elvis,0xdeb2cc
Lock.Face.Elvis.Bk,0xdeba6c
Lock.Face.Elvis.R,0xdeb28c
Lock.Face.Elvis.S,0xdeb290
Lock.Face.Matrix,0xde82a4
Lock.Face.Monocle,0xde9998
Lock.Face.NHS,0xde76d0
Lock.Face.NHS.Bl,0xde91b0
Lock.Face.NHS.R,0xdea188
Lock.Face.NHS.W,0xdea19c
Lock.Face.NVision,0xdeed00
Lock.Face.Pirate,0xdea014
Lock.Face.Pirate.Be,0xdee918
Lock.Face.Pirate.R,0xdee848
Lock.Face.Pirate.W,0xdee85c
Lock.Face.Rayban,0xdec7f8
Lock.Face.Rayban2,0xde7ccc
Lock.Face.Star,0xdec1c8
Lock.Face.Star.L,0xdebe30
Lock.Face.Star.P,0xdebdc0
Lock.Face.Star.Z,0xdebde8
Lock.Face.XRay,0xde85e4
Lock.Face.XRay.P,0xdec8c0
Lock.Face.XRay.S,0xdec8cc
Lock.Face.XRay.Y,0xdec8e4
Lock.Hands.All,0xde78b0
Lock.Hands.Bones,0xde994c
Lock.Hands.Cowboy,0xde9b64
Lock.Hands.Cowboy.Bk,0xded0ac
Lock.Hands.Cowboy.R,0xdee9c8
Lock.Hands.Cowboy.W,0xdee9dc
Lock.Hands.FuManChu,0xded218
Lock.Hands.Knight,0xded790
Lock.Hands.Knight.G,0xdedf1c
Lock.Hands.Knight.Gn,0xde8cfc
Lock.Hands.Knight.W,0xdededc
Lock.Hands.Pirate,0xde7c54
Lock.Hands.Pirate.Bk,0xde922c
Lock.Hands.Pirate.Gn,0xde90f8
Lock.Hands.Pirate.W,0xdec61c
Lock.Hands.Punk,0xdef12c
Lock.Hands.Punk.G,0xdef15c
Lock.Hands.Punk.Gn,0xdeb6f8
Lock.Hands.Punk.R,0xdef188
Lock.Hands.Ringed,0xdeb790
Lock.Hands.Spacesuit,0xdecb90
Lock.Hands.Spacesuit.B,0xdeb208
Lock.Hands.Spacesuit.G,0xdeb21c
Lock.Hands.Spacesuit.P,0xdeb1c0
Lock.Hands.White,0xde92d8
Lock.Hands.White.Br,0xdecc88
Lock.Hands.White.D,0xdead90
Lock.Hands.White.Y,0xdead64
Lock.Hat.Afro,0xde89bc
Lock.Hat.All,0xde8bf0
Lock.Hat.AmericanFootball,0xded870
Lock.Hat.AmericanFootball.Bl,0xdebaf4
Lock.Hat.AmericanFootball.S,0xde844c
Lock.Hat.AmericanFootball.Y,0xde8464
Lock.Hat.Arabian,0xdedef8
Lock.Hat.Arabian.D,0xde7ad0
Lock.Hat.Arabian.R,0xde7b08
Lock.Hat.Arabian.W,0xde7b1c
Lock.Hat.Baseball,0xde91f0
Lock.Hat.Baseball.C,0xdebbd0
Lock.Hat.Baseball.Gy,0xde8364
Lock.Hat.Baseball.P,0xdebc0c
Lock.Hat.Baseball.Pe,0xde8558
Lock.Hat.Baseball.R,0xdebc14
Lock.Hat.Baseball.T17,0xdeeedc
Lock.Hat.Bishop,0xded640
Lock.Hat.BluesBrother,0xde9288
Lock.Hat.Builder,0xded188
Lock.Hat.Bunny,0xdea764
Lock.Hat.Chinese,0xdedc54
Lock.Hat.Cowboy,0xde9064
Lock.Hat.Cowboy.Bk,0xdeabec
Lock.Hat.Cowboy.R,0xdee388
Lock.Hat.Cowboy.W,0xdee3a0
Lock.Hat.Cowboy2,0xded688
Lock.Hat.Crown,0xde9178
Lock.Hat.Fashion,0xdea478
Lock.Hat.FlatCap,0xdef080
Lock.Hat.Helmet,0xdeefd0
Lock.Hat.HelmetKing,0xde995c
Lock.Hat.Hockey,0xdeece4
Lock.Hat.Party,0xde7ae4
Lock.Hat.Pigtails,0xde978c
Lock.Hat.Pigtails.Bl,0xdedf30
Lock.Hat.Pigtails.Bnd,0xdea098
Lock.Hat.Pigtails.R,0xdead48
Lock.Hat.Pirate,0xde8f54
Lock.Hat.Police,0xdeaf14
Lock.Hat.Prehistoric,0xded80c
Lock.Hat.Punk,0xdeddac
Lock.Hat.Punk.Bl,0xded270
Lock.Hat.Punk.Gr,0xded2cc
Lock.Hat.Punk.Y,0xde75a4
Lock.Hat.QueenOfSheba,0xded084
Lock.Hat.RedBeret,0xde9f50
Lock.Hat.RocketMan,0xdea3f8
Lock.Hat.Scottish,0xded760
Lock.Hat.Skull,0xdee730
Lock.Hat.SovietArmy,0xdef0a4
Lock.Hat.Spacesuit,0xde77d0
Lock.Hat.Spacesuit.Bl,0xdeb9f0
Lock.Hat.Spacesuit.Gy,0xdebb68
Lock.Hat.Spacesuit.P,0xdecb00
Lock.Hat.USMarine,0xdea6d8
Lock.Hat.Viking,0xdec3dc
Lock.Hat.WW1,0xdeaac4
Lock.Hat.WW2,0xdeaac8
Lock.Hat.Wizard,0xde85d0
Lock.Hat.Wizard.D,0xdea650
Lock.Hat.Wizard.Gr,0xde7d08
Lock.Hat.Wizard.R,0xdea688
Lock.Map.All,0xde8d30
Lock.Map.BridgeThieves,0xdeae0c
Lock.Map.CarpetCapers,0xdecd0c
Lock.Map.ChuteToVictory,0xde9164
Lock.Map.CrateEscape,0xdea4a8
Lock.Map.DestructAndServe,0xdea4e8
Lock.Map.DinerMight,0xde9f10
Lock.Map.DoomCanyon,0xdea438
Lock.Map.Escape,0xdeb858
Lock.Map.FastFoodDino,0xdedf3c
Lock.Map.GhostHill,0xde7df0
Lock.Map.GibbonTake,0xde8a94
Lock.Map.HighNoon,0xde9a38
Lock.Map.HoldUntil,0xde7bf0
Lock.Map.JoustAboutIt,0xde8fd4
Lock.Map.LandWormsForgot,0xde8990
Lock.Map.MineAllMine,0xdea694
Lock.Map.NiceToSiege,0xde99d4
Lock.Map.NoRoomForError,0xde8b48
Lock.Map.ReSubmission,0xdec0f8
Lock.Map.RobInTheHood,0xde9658
Lock.Map.Saboteurs,0xde7b0c
Lock.Map.StormTheCastle,0xded5d4
Lock.Map.TinCanWally,0xde91e4
Lock.Map.TopSecret,0xdec114
Lock.Map.TrainingGrounds,0xdeba8c
Lock.Map.TraitorousWaters,0xde9d90
Lock.Map.TurkishDelights,0xde864c
Lock.Map.UniversityChallenged,0xdeee90
Lock.Map.ValleyOfDinoWorms,0xdef190
Lock.Map.WindyWizard,0xde93d0
Lock.Percent,0xde9250
Lock.Scheme.All,0xdef030
Lock.Scheme.AllAction,0xde8db8
Lock.Scheme.Beginner,0xdeec48
Lock.Scheme.Bng,0xdec59c
Lock.Scheme.Darksider,0xde7d88
Lock.Scheme.HolyGrail,0xde93f4
Lock.Scheme.KitchenSink,0xde88ec
Lock.Scheme.MegaPower,0xdeacc8
Lock.Scheme.Mystery,0xdeca64
Lock.Scheme.Pro,0xdeadbc
Lock.Scheme.RootNShoot,0xde7790
Lock.Scheme.Shopping,0xded59c
Lock.Scheme.Standard,0xde88d0
Lock.Scheme.Strategy,0xdebe64
Lock.Set.Alien,0xdee9f8
Lock.Set.All,0xdec330
Lock.Set.Cyberworm,0xdeeef4
Lock.Set.Dinoworm,0xdee6f4
Lock.Set.Horror,0xdeb65c
Lock.Set.Professor,0xde8a48
Lock.Sound.All,0xdedbb0
Lock.Sound.ArabianThief,0xde9518
Lock.Sound.Astronaut,0xdeb594
Lock.Sound.BluesMan,0xde8638
Lock.Sound.Bobby,0xdedbe8
Lock.Sound.Builder,0xdec108
Lock.Sound.CaveWorm,0xde9ff4
Lock.Sound.Classic,0xde904c
Lock.Sound.Cowboy,0xde9ea4
Lock.Sound.Disco,0xded0fc
Lock.Sound.Gameshow,0xde795c
Lock.Sound.Gangster,0xded0c8
Lock.Sound.Knight,0xdeac50
Lock.Sound.Meme,0xdec9d8
Lock.Sound.Scott,0xde8050
Lock.Sound.Scouser,0xded9c8
Lock.Sound.SecretAgent,0xdee8d0
Lock.Sound.Whoopsie,0xde8f94
Lock.Sound.Wiseworm,0xde8834
Lock.Sound.Wizard,0xde7d14
Lock.Story.All,0xdea9f0
Lock.Story.BridgeThieves,0xdebc8c
Lock.Story.CarpetCapers,0xdedd90
Lock.Story.ChuteToVictory,0xde99a4
Lock.Story.CrateEscape,0xde96d4
Lock.Story.DestructAndServe,0xde7b98
Lock.Story.DinerMight,0xded4d0
Lock.Story.DoomCanyon,0xde8378
Lock.Story.Escape,0xde9cd4
Lock.Story.FastFoodDino,0xdee9bc
Lock.Story.GhostHill,0xde9bb0
Lock.Story.GibbonTake,0xde9454
Lock.Story.HighNoon,0xdeedf8
Lock.Story.JoustAboutIt,0xdedd50
Lock.Story.LandWormsForgot,0xdee5d0
Lock.Story.MineAllMine,0xded21c
Lock.Story.NiceToSiege,0xdeec98
Lock.Story.NoRoomForError,0xdee688
Lock.Story.RobInTheHood,0xdee5d4
Lock.Story.Saboteurs,0xde78d4
Lock.Story.StormTheCastle,0xdeb214
Lock.Story.TinCanWally,0xde9168
Lock.Story.TraitorousWaters,0xded1cc
Lock.Story.TurkishDelights,0xde918c
Lock.Story.ValleyOfDinoWorms,0xdea44c
Lock.Story.WindyWizard,0xdea190
Lock.T.Challenge.Accuracy,0xdee7a8
Lock.T.Challenge.CrateCollect,0xde7810
Lock.T.Challenge.Icarus,0xde854c
Lock.T.Challenge.JetPack,0xde7bec
Lock.T.Challenge.Navigation,0xde9038
Lock.T.Challenge.SSheep,0xdec640
Lock.T.Challenge.Shotgun,0xdea978
Lock.T.Challenge.SniperRifle,0xde9558
Lock.T.Deathmatch.1,0xde8a44
Lock.T.Deathmatch.10,0xdee544
Lock.T.Deathmatch.2,0xde8a4c
Lock.T.Deathmatch.3,0xde8a50
Lock.T.Deathmatch.4,0xde8a58
Lock.T.Deathmatch.5,0xde8a5c
Lock.T.Deathmatch.6,0xde8a60
Lock.T.Deathmatch.7,0xde8a64
Lock.T.Deathmatch.8,0xde8a68
Lock.T.Deathmatch.9,0xde8a6c
Lock.T.Story.All,0xde9e70
Lock.T.Story.BridgeThieves,0xde8dcc
Lock.T.Story.CarpetCapers,0xdef10c
